vehicleId,lat,lng,dateStored,velocity,odometer,engineVoltage,dateStoredHuman,dateOnlyStoredHuman,timeOnly,orientation
15,38.0386799,23.78809,1732289018000,13.0,0.0,5.029,2024-11-22 17:23:38,2024-11-22,17:23:38,West
15,38.0386816,23.7880116,1732289020000,12.0,0.0,5.032,2024-11-22 17:23:40,2024-11-22,17:23:40,West
15,38.0386933,23.7879416,1732289022000,10.0,0.0,5.04,2024-11-22 17:23:42,2024-11-22,17:23:42,West
15,38.0387016,23.7878666,1732289024000,11.0,0.0,5.044,2024-11-22 17:23:44,2024-11-22,17:23:44,West
15,38.0387016,23.7878333,1732289025000,11.0,0.0,5.044,2024-11-22 17:23:45,2024-11-22,17:23:45,West
15,38.038695,23.78776,1732289027000,11.0,0.0,5.044,2024-11-22 17:23:47,2024-11-22,17:23:47,West
15,38.0386966,23.7876933,1732289029000,11.0,0.0,5.045,2024-11-22 17:23:49,2024-11-22,17:23:49,West
15,38.0386966,23.7876233,1732289031000,10.0,0.0,5.045,2024-11-22 17:23:51,2024-11-22,17:23:51,West
15,38.0386916,23.7875566,1732289033000,10.0,0.0,5.046,2024-11-22 17:23:53,2024-11-22,17:23:53,West
15,38.038695,23.7874883,1732289035000,12.0,0.0,5.047,2024-11-22 17:23:55,2024-11-22,17:23:55,West
15,38.0387083,23.7874116,1732289037000,12.0,0.0,5.045,2024-11-22 17:23:57,2024-11-22,17:23:57,West
15,38.0387283,23.787335,1732289039000,12.0,0.0,5.043,2024-11-22 17:23:59,2024-11-22,17:23:59,Northwest
15,38.0387566,23.7872533,1732289041000,12.0,0.0,5.044,2024-11-22 17:24:01,2024-11-22,17:24:01,Northwest
15,38.03879,23.7871766,1732289043000,13.0,0.0,5.046,2024-11-22 17:24:03,2024-11-22,17:24:03,Northwest
15,38.038815,23.7871,1732289045000,11.0,0.0,5.046,2024-11-22 17:24:05,2024-11-22,17:24:05,West
15,38.0388316,23.7870333,1732289047000,10.0,0.0,5.045,2024-11-22 17:24:07,2024-11-22,17:24:07,Northwest
15,38.0388783,23.7869833,1732289049000,11.0,0.0,5.043,2024-11-22 17:24:09,2024-11-22,17:24:09,Northwest
15,38.0389583,23.7869383,1732289051000,14.0,0.0,5.034,2024-11-22 17:24:11,2024-11-22,17:24:11,North
15,38.0390366,23.78691,1732289053000,15.0,0.0,5.025,2024-11-22 17:24:13,2024-11-22,17:24:13,North
15,38.0391199,23.786885,1732289055000,17.0,0.0,5.017,2024-11-22 17:24:15,2024-11-22,17:24:15,North
15,38.0391683,23.786865,1732289056000,17.0,0.0,5.015,2024-11-22 17:24:16,2024-11-22,17:24:16,North
15,38.0392149,23.786845,1732289057000,17.0,0.0,5.015,2024-11-22 17:24:17,2024-11-22,17:24:17,Northwest
15,38.0392566,23.7868216,1732289058000,16.0,0.0,5.015,2024-11-22 17:24:18,2024-11-22,17:24:18,North
15,38.039335,23.7867816,1732289060000,16.0,0.0,5.016,2024-11-22 17:24:20,2024-11-22,17:24:20,North
15,38.0394183,23.7867449,1732289062000,18.0,0.0,5.016,2024-11-22 17:24:22,2024-11-22,17:24:22,North
15,38.03951,23.786715,1732289064000,17.0,0.0,5.016,2024-11-22 17:24:24,2024-11-22,17:24:24,North
15,38.0395533,23.78672,1732289065000,14.0,0.0,5.016,2024-11-22 17:24:25,2024-11-22,17:24:25,North
15,38.0396349,23.7867166,1732289067000,14.0,0.0,5.019,2024-11-22 17:24:27,2024-11-22,17:24:27,North
15,38.0396833,23.78672,1732289068000,15.0,0.0,5.02,2024-11-22 17:24:28,2024-11-22,17:24:28,North
15,38.0397583,23.7867183,1732289070000,12.0,0.0,5.019,2024-11-22 17:24:30,2024-11-22,17:24:30,Northwest
15,38.0398133,23.7866716,1732289072000,11.0,0.0,5.022,2024-11-22 17:24:32,2024-11-22,17:24:32,Northwest
15,38.0398783,23.786635,1732289074000,11.0,0.0,5.029,2024-11-22 17:24:34,2024-11-22,17:24:34,Northwest
15,38.0399283,23.7865966,1732289076000,10.0,0.0,5.031,2024-11-22 17:24:36,2024-11-22,17:24:36,Northwest
15,38.0399766,23.786555,1732289078000,11.0,0.0,5.027,2024-11-22 17:24:38,2024-11-22,17:24:38,Northwest
15,38.0399933,23.7865266,1732289079000,12.0,0.0,5.025,2024-11-22 17:24:39,2024-11-22,17:24:39,Northwest
15,38.0400183,23.7864966,1732289080000,12.0,0.0,5.024,2024-11-22 17:24:40,2024-11-22,17:24:40,Northwest
15,38.040045,23.786475,1732289081000,11.0,0.0,5.024,2024-11-22 17:24:41,2024-11-22,17:24:41,Northwest
15,38.0401016,23.7864283,1732289083000,12.0,0.0,5.026,2024-11-22 17:24:43,2024-11-22,17:24:43,Northwest
15,38.0401233,23.7864,1732289084000,11.0,0.0,5.027,2024-11-22 17:24:44,2024-11-22,17:24:44,Northwest
15,38.0401666,23.7863516,1732289086000,11.0,0.0,5.028,2024-11-22 17:24:46,2024-11-22,17:24:46,Northwest
15,38.0402016,23.7862999,1732289088000,10.0,0.0,5.029,2024-11-22 17:24:48,2024-11-22,17:24:48,Northwest
15,38.0402466,23.7862533,1732289090000,11.0,0.0,5.03,2024-11-22 17:24:50,2024-11-22,17:24:50,Northwest
15,38.0402766,23.7862016,1732289092000,10.0,0.0,5.031,2024-11-22 17:24:52,2024-11-22,17:24:52,Northwest
15,38.0403183,23.7861416,1732289094000,10.0,0.0,5.031,2024-11-22 17:24:54,2024-11-22,17:24:54,Northwest
15,38.0403399,23.7861199,1732289095000,9.0,0.0,5.032,2024-11-22 17:24:55,2024-11-22,17:24:55,Northwest
15,38.0403683,23.7860983,1732289096000,11.0,0.0,5.032,2024-11-22 17:24:56,2024-11-22,17:24:56,Northwest
15,38.0404216,23.7860466,1732289098000,11.0,0.0,5.032,2024-11-22 17:24:58,2024-11-22,17:24:58,Northwest
15,38.04047,23.7859899,1732289100000,12.0,0.0,5.032,2024-11-22 17:25:00,2024-11-22,17:25:00,Northwest
15,38.0405183,23.7859416,1732289102000,11.0,0.0,5.032,2024-11-22 17:25:02,2024-11-22,17:25:02,Northwest
15,38.0405766,23.7858983,1732289104000,12.0,0.0,5.033,2024-11-22 17:25:04,2024-11-22,17:25:04,Northwest
15,38.0406199,23.7858466,1732289106000,10.0,0.0,5.034,2024-11-22 17:25:06,2024-11-22,17:25:06,Northwest
15,38.0406533,23.7857999,1732289108000,8.0,0.0,5.033,2024-11-22 17:25:08,2024-11-22,17:25:08,Northwest
15,38.04068,23.7857449,1732289110000,10.0,0.0,5.032,2024-11-22 17:25:10,2024-11-22,17:25:10,Northwest
15,38.0407116,23.7856916,1732289112000,11.0,0.0,5.029,2024-11-22 17:25:12,2024-11-22,17:25:12,Northwest
15,38.0407483,23.7856383,1732289114000,10.0,0.0,5.029,2024-11-22 17:25:14,2024-11-22,17:25:14,Northwest
15,38.0407916,23.78558,1732289116000,10.0,0.0,5.034,2024-11-22 17:25:16,2024-11-22,17:25:16,Northwest
15,38.040835,23.785525,1732289118000,11.0,0.0,5.034,2024-11-22 17:25:18,2024-11-22,17:25:18,Northwest
15,38.0408649,23.7854633,1732289120000,11.0,0.0,5.03,2024-11-22 17:25:20,2024-11-22,17:25:20,Northwest
15,38.0408833,23.78544,1732289121000,11.0,0.0,5.028,2024-11-22 17:25:21,2024-11-22,17:25:21,Northwest
15,38.0409066,23.7854233,1732289122000,10.0,0.0,5.027,2024-11-22 17:25:22,2024-11-22,17:25:22,Northwest
15,38.0409516,23.7853916,1732289124000,11.0,0.0,5.026,2024-11-22 17:25:24,2024-11-22,17:25:24,West
15,38.0409533,23.7853249,1732289125000,11.0,0.0,5.025,2024-11-22 17:25:25,2024-11-22,17:25:25,West
15,38.04098,23.7852399,1732289127000,14.0,0.0,5.02,2024-11-22 17:25:27,2024-11-22,17:25:27,West
15,38.041005,23.78515,1732289129000,15.0,0.0,5.015,2024-11-22 17:25:29,2024-11-22,17:25:29,West
15,38.0410333,23.7850599,1732289131000,12.0,0.0,5.008,2024-11-22 17:25:31,2024-11-22,17:25:31,Northwest
15,38.0410616,23.7849766,1732289133000,14.0,0.0,5.005,2024-11-22 17:25:33,2024-11-22,17:25:33,Northwest
15,38.0410983,23.7848966,1732289135000,13.0,0.0,5.009,2024-11-22 17:25:35,2024-11-22,17:25:35,West
15,38.0411266,23.7848066,1732289137000,15.0,0.0,5.009,2024-11-22 17:25:37,2024-11-22,17:25:37,West
15,38.04115,23.7847233,1732289139000,14.0,0.0,5.009,2024-11-22 17:25:39,2024-11-22,17:25:39,Northwest
15,38.04118,23.7846383,1732289141000,12.0,0.0,5.016,2024-11-22 17:25:41,2024-11-22,17:25:41,West
15,38.0411933,23.7845616,1732289143000,12.0,0.0,5.026,2024-11-22 17:25:43,2024-11-22,17:25:43,West
15,38.0411966,23.7844766,1732289145000,13.0,0.0,5.027,2024-11-22 17:25:45,2024-11-22,17:25:45,West
15,38.0412033,23.7844349,1732289146000,12.0,0.0,5.027,2024-11-22 17:25:46,2024-11-22,17:25:46,West
15,38.041225,23.7843633,1732289148000,11.0,0.0,5.028,2024-11-22 17:25:48,2024-11-22,17:25:48,West
15,38.0412433,23.784305,1732289150000,8.0,0.0,5.028,2024-11-22 17:25:50,2024-11-22,17:25:50,Northwest
15,38.041255,23.784275,1732289151000,10.0,0.0,5.026,2024-11-22 17:25:51,2024-11-22,17:25:51,West
15,38.041275,23.7842066,1732289153000,9.0,0.0,5.022,2024-11-22 17:25:53,2024-11-22,17:25:53,West
15,38.0412816,23.784165,1732289154000,13.0,0.0,5.02,2024-11-22 17:25:54,2024-11-22,17:25:54,West
15,38.041295,23.7840783,1732289156000,12.0,0.0,5.017,2024-11-22 17:25:56,2024-11-22,17:25:56,West
15,38.0413033,23.7839716,1732289159000,9.0,0.0,5.016,2024-11-22 17:25:59,2024-11-22,17:25:59,West
15,38.0413116,23.7838983,1732289161000,12.0,0.0,5.013,2024-11-22 17:26:01,2024-11-22,17:26:01,West
15,38.0413283,23.7838049,1732289163000,14.0,0.0,5.015,2024-11-22 17:26:03,2024-11-22,17:26:03,West
15,38.0413333,23.7837166,1732289165000,12.0,0.0,5.015,2024-11-22 17:26:05,2024-11-22,17:26:05,West
15,38.0413333,23.7836283,1732289167000,12.0,0.0,5.015,2024-11-22 17:26:07,2024-11-22,17:26:07,West
15,38.0413466,23.78354,1732289169000,12.0,0.0,5.014,2024-11-22 17:26:09,2024-11-22,17:26:09,West
15,38.0413566,23.7834566,1732289172000,12.0,0.0,5.014,2024-11-22 17:26:12,2024-11-22,17:26:12,West
15,38.0413683,23.7833733,1732289174000,12.0,0.0,5.014,2024-11-22 17:26:14,2024-11-22,17:26:14,West
15,38.0413683,23.783295,1732289176000,11.0,0.0,5.015,2024-11-22 17:26:16,2024-11-22,17:26:16,West
15,38.0413616,23.7832183,1732289177000,12.0,0.0,5.014,2024-11-22 17:26:17,2024-11-22,17:26:17,West
15,38.0413516,23.7831366,1732289180000,13.0,0.0,5.013,2024-11-22 17:26:20,2024-11-22,17:26:20,West
15,38.041345,23.78306,1732289182000,11.0,0.0,5.011,2024-11-22 17:26:22,2024-11-22,17:26:22,West
15,38.0413483,23.7830216,1732289183000,11.0,0.0,5.011,2024-11-22 17:26:23,2024-11-22,17:26:23,West
15,38.041355,23.7829816,1732289184000,11.0,0.0,5.01,2024-11-22 17:26:24,2024-11-22,17:26:24,Northwest
15,38.0413733,23.7829533,1732289185000,12.0,0.0,5.01,2024-11-22 17:26:25,2024-11-22,17:26:25,Northwest
15,38.0414166,23.7829116,1732289187000,11.0,0.0,5.01,2024-11-22 17:26:27,2024-11-22,17:26:27,North
15,38.0414416,23.7829016,1732289188000,9.0,0.0,5.009,2024-11-22 17:26:28,2024-11-22,17:26:28,North
15,38.0414733,23.7828983,1732289189000,12.0,0.0,5.006,2024-11-22 17:26:29,2024-11-22,17:26:29,North
15,38.04154,23.7829016,1732289191000,14.0,0.0,5.003,2024-11-22 17:26:31,2024-11-22,17:26:31,North
15,38.0416233,23.7829133,1732289193000,14.0,0.0,4.999,2024-11-22 17:26:33,2024-11-22,17:26:33,North
15,38.0416983,23.782925,1732289195000,14.0,0.0,4.996,2024-11-22 17:26:35,2024-11-22,17:26:35,North
15,38.0417583,23.7829349,1732289197000,12.0,0.0,4.995,2024-11-22 17:26:37,2024-11-22,17:26:37,North
15,38.0418216,23.7829483,1732289199000,12.0,0.0,4.993,2024-11-22 17:26:39,2024-11-22,17:26:39,North
15,38.0418516,23.7829516,1732289200000,12.0,0.0,4.993,2024-11-22 17:26:40,2024-11-22,17:26:40,North
15,38.04191,23.7829733,1732289202000,12.0,0.0,4.999,2024-11-22 17:26:42,2024-11-22,17:26:42,North
15,38.0419733,23.7829883,1732289204000,10.0,0.0,5.008,2024-11-22 17:26:44,2024-11-22,17:26:44,North
15,38.0420216,23.7829716,1732289206000,9.0,0.0,5.014,2024-11-22 17:26:46,2024-11-22,17:26:46,North
15,38.0420749,23.7829633,1732289208000,9.0,0.0,5.016,2024-11-22 17:26:48,2024-11-22,17:26:48,North
15,38.0421333,23.7829433,1732289210000,11.0,0.0,5.017,2024-11-22 17:26:50,2024-11-22,17:26:50,North
15,38.0422033,23.7829266,1732289212000,11.0,0.0,5.022,2024-11-22 17:26:52,2024-11-22,17:26:52,North
15,38.0422883,23.7829183,1732289213000,11.0,0.0,5.027,2024-11-22 17:26:53,2024-11-22,17:26:53,North
15,38.0423566,23.7829083,1732289215000,10.0,0.0,5.03,2024-11-22 17:26:55,2024-11-22,17:26:55,North
15,38.0424133,23.7829066,1732289217000,8.0,0.0,5.031,2024-11-22 17:26:57,2024-11-22,17:26:57,North
15,38.0424616,23.7829166,1732289219000,9.0,0.0,5.032,2024-11-22 17:26:59,2024-11-22,17:26:59,North
15,38.042485,23.7829183,1732289220000,7.0,0.0,5.032,2024-11-22 17:27:00,2024-11-22,17:27:00,North
15,38.0425383,23.782915,1732289222000,10.0,0.0,5.032,2024-11-22 17:27:02,2024-11-22,17:27:02,North
15,38.0426083,23.78292,1732289224000,11.0,0.0,5.028,2024-11-22 17:27:04,2024-11-22,17:27:04,North
15,38.0426683,23.78291,1732289226000,7.0,0.0,5.026,2024-11-22 17:27:06,2024-11-22,17:27:06,North
15,38.0427166,23.7829033,1732289228000,5.0,0.0,5.024,2024-11-22 17:27:08,2024-11-22,17:27:08,North
15,38.0427866,23.7828983,1732289231000,8.0,0.0,5.022,2024-11-22 17:27:11,2024-11-22,17:27:11,North
15,38.0428533,23.7829049,1732289233000,11.0,0.0,5.021,2024-11-22 17:27:13,2024-11-22,17:27:13,North
15,38.042885,23.7829033,1732289234000,10.0,0.0,5.022,2024-11-22 17:27:14,2024-11-22,17:27:14,North
15,38.0429116,23.7828983,1732289235000,8.0,0.0,5.021,2024-11-22 17:27:15,2024-11-22,17:27:15,North
15,38.0429433,23.7829033,1732289236000,7.0,0.0,5.02,2024-11-22 17:27:16,2024-11-22,17:27:16,North
15,38.0429666,23.7829033,1732289237000,6.0,0.0,5.016,2024-11-22 17:27:17,2024-11-22,17:27:17,North
15,38.043015,23.7828949,1732289242000,0.0,0.0,5.007,2024-11-22 17:27:22,2024-11-22,17:27:22,Northeast
15,38.0431616,23.7830133,1732289246000,13.0,0.0,5.004,2024-11-22 17:27:26,2024-11-22,17:27:26,Northeast
15,38.0433649,23.7836333,1732289295000,7.0,0.0,5.071,2024-11-22 17:28:15,2024-11-22,17:28:15,North
15,38.0434816,23.7835733,1732289300000,2.0,0.0,5.066,2024-11-22 17:28:20,2024-11-22,17:28:20,Northwest
15,38.0435316,23.7835416,1732289301000,0.0,0.0,5.059,2024-11-22 17:28:21,2024-11-22,17:28:21,Northwest
15,38.0435899,23.7834833,1732289304000,0.0,0.0,5.047,2024-11-22 17:28:24,2024-11-22,17:28:24,Northeast
15,38.043605,23.78351,1732289314000,0.0,0.0,5.068,2024-11-22 17:28:34,2024-11-22,17:28:34,West
15,38.0436033,23.7833449,1732289316000,9.0,0.0,5.073,2024-11-22 17:28:36,2024-11-22,17:28:36,West
15,38.0436016,23.7832799,1732289319000,5.0,0.0,5.065,2024-11-22 17:28:39,2024-11-22,17:28:39,North
15,38.043635,23.783265,1732289323000,9.0,0.0,5.065,2024-11-22 17:28:43,2024-11-22,17:28:43,North
15,38.0436783,23.7832433,1732289328000,5.0,0.0,5.067,2024-11-22 17:28:48,2024-11-22,17:28:48,Northwest
15,38.0436883,23.7832216,1732289329000,6.0,0.0,5.067,2024-11-22 17:28:49,2024-11-22,17:28:49,Northwest
15,38.0437166,23.7831783,1732289331000,8.0,0.0,5.067,2024-11-22 17:28:51,2024-11-22,17:28:51,Northwest
15,38.0437266,23.7831516,1732289332000,7.0,0.0,5.064,2024-11-22 17:28:52,2024-11-22,17:28:52,Northwest
15,38.0437499,23.7830916,1732289334000,9.0,0.0,5.046,2024-11-22 17:28:54,2024-11-22,17:28:54,Northwest
15,38.0437783,23.7830516,1732289335000,12.0,0.0,5.04,2024-11-22 17:28:55,2024-11-22,17:28:55,Northwest
15,38.043825,23.782985,1732289337000,14.0,0.0,5.034,2024-11-22 17:28:57,2024-11-22,17:28:57,Northwest
15,38.0438716,23.7829066,1732289339000,13.0,0.0,5.036,2024-11-22 17:28:59,2024-11-22,17:28:59,Northwest
15,38.0439183,23.78284,1732289341000,13.0,0.0,5.037,2024-11-22 17:29:01,2024-11-22,17:29:01,Northwest
15,38.0439566,23.78277,1732289343000,14.0,0.0,5.036,2024-11-22 17:29:03,2024-11-22,17:29:03,Northwest
15,38.0440033,23.7826983,1732289345000,14.0,0.0,5.034,2024-11-22 17:29:05,2024-11-22,17:29:05,Northwest
15,38.0440583,23.7826316,1732289347000,13.0,0.0,5.033,2024-11-22 17:29:07,2024-11-22,17:29:07,Northwest
15,38.0441066,23.7825566,1732289349000,13.0,0.0,5.031,2024-11-22 17:29:09,2024-11-22,17:29:09,Northwest
15,38.0441499,23.7824716,1732289351000,14.0,0.0,5.029,2024-11-22 17:29:11,2024-11-22,17:29:11,Northwest
15,38.0441949,23.7823833,1732289353000,14.0,0.0,5.028,2024-11-22 17:29:13,2024-11-22,17:29:13,Northwest
15,38.0442333,23.7822983,1732289355000,14.0,0.0,5.031,2024-11-22 17:29:15,2024-11-22,17:29:15,Northwest
15,38.04427,23.7822116,1732289357000,13.0,0.0,5.037,2024-11-22 17:29:17,2024-11-22,17:29:17,Northwest
15,38.0443083,23.7821266,1732289359000,15.0,0.0,5.037,2024-11-22 17:29:19,2024-11-22,17:29:19,Northwest
15,38.0443483,23.78204,1732289361000,15.0,0.0,5.036,2024-11-22 17:29:21,2024-11-22,17:29:21,Northwest
15,38.0443866,23.7819616,1732289363000,13.0,0.0,5.043,2024-11-22 17:29:23,2024-11-22,17:29:23,Northwest
15,38.0444033,23.781925,1732289364000,13.0,0.0,5.044,2024-11-22 17:29:24,2024-11-22,17:29:24,Northwest
15,38.0444416,23.7818483,1732289366000,15.0,0.0,5.048,2024-11-22 17:29:26,2024-11-22,17:29:26,Northwest
15,38.0444516,23.7818183,1732289368000,10.0,0.0,5.042,2024-11-22 17:29:28,2024-11-22,17:29:28,West
15,38.0444716,23.7817516,1732289371000,11.0,0.0,5.032,2024-11-22 17:29:31,2024-11-22,17:29:31,Northwest
15,38.0445233,23.7816833,1732289373000,12.0,0.0,5.03,2024-11-22 17:29:33,2024-11-22,17:29:33,Northwest
15,38.044565,23.781615,1732289375000,11.0,0.0,5.033,2024-11-22 17:29:35,2024-11-22,17:29:35,Northwest
15,38.0445833,23.7815749,1732289376000,11.0,0.0,5.034,2024-11-22 17:29:36,2024-11-22,17:29:36,West
15,38.0445999,23.7814899,1732289378000,15.0,0.0,5.035,2024-11-22 17:29:38,2024-11-22,17:29:38,Northwest
15,38.0446116,23.78146,1732289379000,11.0,0.0,5.035,2024-11-22 17:29:39,2024-11-22,17:29:39,Northwest
15,38.0446449,23.781385,1732289381000,12.0,0.0,5.035,2024-11-22 17:29:41,2024-11-22,17:29:41,Northwest
15,38.0446933,23.7813183,1732289383000,13.0,0.0,5.035,2024-11-22 17:29:43,2024-11-22,17:29:43,Northwest
15,38.04474,23.7812516,1732289385000,14.0,0.0,5.039,2024-11-22 17:29:45,2024-11-22,17:29:45,Northwest
15,38.0447916,23.7811733,1732289387000,14.0,0.0,5.041,2024-11-22 17:29:47,2024-11-22,17:29:47,Northwest
15,38.0448466,23.7810933,1732289389000,14.0,0.0,5.043,2024-11-22 17:29:49,2024-11-22,17:29:49,Northwest
15,38.0448966,23.7810016,1732289391000,14.0,0.0,5.049,2024-11-22 17:29:51,2024-11-22,17:29:51,Northwest
15,38.0449283,23.7809083,1732289393000,14.0,0.0,5.053,2024-11-22 17:29:53,2024-11-22,17:29:53,West
15,38.0449516,23.7808166,1732289395000,14.0,0.0,5.059,2024-11-22 17:29:55,2024-11-22,17:29:55,West
15,38.0449733,23.7807166,1732289397000,17.0,0.0,5.062,2024-11-22 17:29:57,2024-11-22,17:29:57,West
15,38.04498,23.7806499,1732289399000,12.0,0.0,5.059,2024-11-22 17:29:59,2024-11-22,17:29:59,Northwest
15,38.0449983,23.7806166,1732289400000,12.0,0.0,5.057,2024-11-22 17:30:00,2024-11-22,17:30:00,Northwest
15,38.0450183,23.7805833,1732289401000,13.0,0.0,5.057,2024-11-22 17:30:01,2024-11-22,17:30:01,West
15,38.0450266,23.7805466,1732289402000,12.0,0.0,5.051,2024-11-22 17:30:02,2024-11-22,17:30:02,Northwest
15,38.04504,23.7805149,1732289403000,11.0,0.0,5.044,2024-11-22 17:30:03,2024-11-22,17:30:03,West
15,38.0450616,23.7804466,1732289405000,10.0,0.0,5.033,2024-11-22 17:30:05,2024-11-22,17:30:05,West
15,38.0450766,23.7803833,1732289407000,10.0,0.0,5.022,2024-11-22 17:30:07,2024-11-22,17:30:07,West
15,38.045085,23.7803533,1732289408000,10.0,0.0,5.018,2024-11-22 17:30:08,2024-11-22,17:30:08,Northwest
15,38.0451116,23.780295,1732289410000,10.0,0.0,5.016,2024-11-22 17:30:10,2024-11-22,17:30:10,West
15,38.0451166,23.7802616,1732289411000,10.0,0.0,5.016,2024-11-22 17:30:11,2024-11-22,17:30:11,West
15,38.0451249,23.7801816,1732289413000,12.0,0.0,5.016,2024-11-22 17:30:13,2024-11-22,17:30:13,West
15,38.04514,23.7801,1732289415000,13.0,0.0,5.012,2024-11-22 17:30:15,2024-11-22,17:30:15,West
15,38.0451383,23.7800566,1732289416000,13.0,0.0,5.012,2024-11-22 17:30:16,2024-11-22,17:30:16,Northwest
15,38.0451616,23.7800133,1732289417000,15.0,0.0,5.012,2024-11-22 17:30:17,2024-11-22,17:30:17,West
15,38.0451766,23.7799266,1732289419000,14.0,0.0,5.014,2024-11-22 17:30:19,2024-11-22,17:30:19,West
15,38.0451833,23.7798416,1732289421000,12.0,0.0,5.034,2024-11-22 17:30:21,2024-11-22,17:30:21,West
15,38.0451799,23.77976,1732289423000,12.0,0.0,5.046,2024-11-22 17:30:23,2024-11-22,17:30:23,West
15,38.045175,23.7796633,1732289425000,14.0,0.0,5.051,2024-11-22 17:30:25,2024-11-22,17:30:25,West
15,38.0451583,23.7795866,1732289427000,13.0,0.0,5.053,2024-11-22 17:30:27,2024-11-22,17:30:27,West
15,38.0451666,23.7794983,1732289430000,13.0,0.0,5.05,2024-11-22 17:30:30,2024-11-22,17:30:30,West
15,38.0451683,23.7794233,1732289432000,12.0,0.0,5.052,2024-11-22 17:30:32,2024-11-22,17:30:32,West
15,38.0451866,23.7793066,1732289434000,14.0,0.0,5.053,2024-11-22 17:30:34,2024-11-22,17:30:34,Northwest
15,38.0452166,23.7792399,1732289435000,16.0,0.0,5.051,2024-11-22 17:30:35,2024-11-22,17:30:35,West
15,38.045235,23.7791783,1732289436000,17.0,0.0,5.051,2024-11-22 17:30:36,2024-11-22,17:30:36,Northwest
15,38.0452716,23.7791316,1732289438000,14.0,0.0,5.051,2024-11-22 17:30:38,2024-11-22,17:30:38,North
15,38.045305,23.779125,1732289440000,10.0,0.0,5.051,2024-11-22 17:30:40,2024-11-22,17:30:40,North
15,38.0453316,23.7791216,1732289441000,9.0,0.0,5.051,2024-11-22 17:30:41,2024-11-22,17:30:41,North
15,38.0453599,23.779135,1732289442000,9.0,0.0,5.052,2024-11-22 17:30:42,2024-11-22,17:30:42,North
15,38.04538,23.7791316,1732289443000,10.0,0.0,5.053,2024-11-22 17:30:43,2024-11-22,17:30:43,Southwest
15,38.0453083,23.7790883,1732289444000,7.0,0.0,5.054,2024-11-22 17:30:44,2024-11-22,17:30:44,Southwest
15,38.0452833,23.779065,1732289445000,7.0,0.0,5.055,2024-11-22 17:30:45,2024-11-22,17:30:45,West
15,38.0452783,23.7790416,1732289446000,6.0,0.0,5.055,2024-11-22 17:30:46,2024-11-22,17:30:46,Southwest
15,38.045265,23.7790183,1732289447000,6.0,0.0,5.056,2024-11-22 17:30:47,2024-11-22,17:30:47,Southwest
15,38.0452333,23.7789516,1732289450000,5.0,0.0,5.045,2024-11-22 17:30:50,2024-11-22,17:30:50,Southwest
15,38.0452033,23.7789216,1732289451000,6.0,0.0,5.042,2024-11-22 17:30:51,2024-11-22,17:30:51,Southwest
15,38.0451766,23.7788716,1732289453000,5.0,0.0,5.04,2024-11-22 17:30:53,2024-11-22,17:30:53,Southwest
15,38.0451516,23.7788366,1732289454000,8.0,0.0,5.04,2024-11-22 17:30:54,2024-11-22,17:30:54,West
15,38.0451316,23.7787649,1732289456000,8.0,0.0,5.034,2024-11-22 17:30:56,2024-11-22,17:30:56,West
15,38.04513,23.778685,1732289458000,12.0,0.0,5.019,2024-11-22 17:30:58,2024-11-22,17:30:58,West
15,38.0451249,23.77858,1732289460000,14.0,0.0,5.005,2024-11-22 17:31:00,2024-11-22,17:31:00,West
15,38.0451233,23.7785166,1732289461000,17.0,0.0,5.001,2024-11-22 17:31:01,2024-11-22,17:31:01,West
15,38.0451233,23.7784516,1732289462000,15.0,0.0,4.995,2024-11-22 17:31:02,2024-11-22,17:31:02,West
15,38.0451266,23.7783933,1732289463000,15.0,0.0,4.994,2024-11-22 17:31:03,2024-11-22,17:31:03,West
15,38.0451316,23.77833,1732289464000,18.0,0.0,4.992,2024-11-22 17:31:04,2024-11-22,17:31:04,West
15,38.04514,23.77826,1732289465000,19.0,0.0,4.989,2024-11-22 17:31:05,2024-11-22,17:31:05,West
15,38.0451433,23.77819,1732289466000,19.0,0.0,4.984,2024-11-22 17:31:06,2024-11-22,17:31:06,West
15,38.045145,23.7781199,1732289467000,18.0,0.0,4.978,2024-11-22 17:31:07,2024-11-22,17:31:07,West
15,38.0451466,23.7780516,1732289468000,20.0,0.0,4.974,2024-11-22 17:31:08,2024-11-22,17:31:08,West
15,38.045145,23.77799,1732289469000,19.0,0.0,4.973,2024-11-22 17:31:09,2024-11-22,17:31:09,West
15,38.0451316,23.777925,1732289470000,20.0,0.0,4.974,2024-11-22 17:31:10,2024-11-22,17:31:10,West
15,38.0451333,23.7778666,1732289471000,18.0,0.0,4.975,2024-11-22 17:31:11,2024-11-22,17:31:11,West
15,38.045145,23.7778083,1732289472000,18.0,0.0,4.979,2024-11-22 17:31:12,2024-11-22,17:31:12,West
15,38.045155,23.7777333,1732289473000,19.0,0.0,4.986,2024-11-22 17:31:13,2024-11-22,17:31:13,West
15,38.0451716,23.7776583,1732289474000,20.0,0.0,4.99,2024-11-22 17:31:14,2024-11-22,17:31:14,West
15,38.0451849,23.7775833,1732289475000,20.0,0.0,4.993,2024-11-22 17:31:15,2024-11-22,17:31:15,Northwest
15,38.0452166,23.7775066,1732289476000,24.0,0.0,4.995,2024-11-22 17:31:16,2024-11-22,17:31:16,Northwest
15,38.045255,23.7774283,1732289477000,25.0,0.0,4.996,2024-11-22 17:31:17,2024-11-22,17:31:17,Northwest
