id,type,name,building_type,coordinates
1157618704,way,Unnamed Yes,yes,"[{""lat"": 37.507375, ""lon"": 22.3762195}, {""lat"": 37.5074853, ""lon"": 22.3762125}, {""lat"": 37.507486, ""lon"": 22.3762286}, {""lat"": 37.5075815, ""lon"": 22.3762226}, {""lat"": 37.507579, ""lon"": 22.3761595}, {""lat"": 37.5076396, ""lon"": 22.3761557}, {""lat"": 37.507633, ""lon"": 22.3759898}, {""lat"": 37.507617, ""lon"": 22.3759908}, {""lat"": 37.5076149, ""lon"": 22.37594}, {""lat"": 37.5075449, ""lon"": 22.3759444}, {""lat"": 37.5075478, ""lon"": 22.3760181}, {""lat"": 37.5074651, ""lon"": 22.3760234}, {""lat"": 37.5074662, ""lon"": 22.3760513}, {""lat"": 37.5073685, ""lon"": 22.3760574}, {""lat"": 37.507375, ""lon"": 22.3762195}]"
1157618705,way,Unnamed Yes,yes,"[{""lat"": 37.507744, ""lon"": 22.3759853}, {""lat"": 37.5077568, ""lon"": 22.37615}, {""lat"": 37.5078685, ""lon"": 22.3761361}, {""lat"": 37.5078557, ""lon"": 22.3759714}, {""lat"": 37.507744, ""lon"": 22.3759853}]"
1157618706,way,Unnamed Yes,yes,"[{""lat"": 37.5079059, ""lon"": 22.3760835}, {""lat"": 37.5080335, ""lon"": 22.3760794}, {""lat"": 37.5080304, ""lon"": 22.3759293}, {""lat"": 37.5080049, ""lon"": 22.3759301}, {""lat"": 37.5079999, ""lon"": 22.3756835}, {""lat"": 37.5078979, ""lon"": 22.3756868}, {""lat"": 37.5079059, ""lon"": 22.3760835}]"
1157619369,way,Unnamed Yes,yes,"[{""lat"": 37.5031761, ""lon"": 22.3750973}, {""lat"": 37.5032359, ""lon"": 22.3749315}, {""lat"": 37.5031363, ""lon"": 22.3748745}, {""lat"": 37.5030765, ""lon"": 22.3750402}, {""lat"": 37.5031761, ""lon"": 22.3750973}]"
1157619368,way,Unnamed Yes,yes,"[{""lat"": 37.5032656, ""lon"": 22.3746943}, {""lat"": 37.5033222, ""lon"": 22.3745394}, {""lat"": 37.5032327, ""lon"": 22.3744874}, {""lat"": 37.5032416, ""lon"": 22.3744631}, {""lat"": 37.5031416, ""lon"": 22.374405}, {""lat"": 37.5030833, ""lon"": 22.3745643}, {""lat"": 37.5031176, ""lon"": 22.3745842}, {""lat"": 37.5030885, ""lon"": 22.3746638}, {""lat"": 37.503149, ""lon"": 22.374699}, {""lat"": 37.5031708, ""lon"": 22.3746392}, {""lat"": 37.5032656, ""lon"": 22.3746943}]"
1157618707,way,Unnamed Yes,yes,"[{""lat"": 37.5079182, ""lon"": 22.3752244}, {""lat"": 37.5078287, ""lon"": 22.3752357}, {""lat"": 37.5078631, ""lon"": 22.3756659}, {""lat"": 37.5079525, ""lon"": 22.3756545}, {""lat"": 37.5079182, ""lon"": 22.3752244}]"
1157618708,way,Unnamed Yes,yes,"[{""lat"": 37.5080292, ""lon"": 22.3752122}, {""lat"": 37.5080302, ""lon"": 22.3752578}, {""lat"": 37.5081153, ""lon"": 22.3752548}, {""lat"": 37.5081143, ""lon"": 22.3752093}, {""lat"": 37.5080292, ""lon"": 22.3752122}]"
1157618709,way,Unnamed Yes,yes,"[{""lat"": 37.5081088, ""lon"": 22.3748668}, {""lat"": 37.5082542, ""lon"": 22.374788}, {""lat"": 37.5081569, ""lon"": 22.3745028}, {""lat"": 37.5080456, ""lon"": 22.3745631}, {""lat"": 37.5080911, ""lon"": 22.3746967}, {""lat"": 37.508057, ""lon"": 22.3747152}, {""lat"": 37.5081088, ""lon"": 22.3748668}]"
1157618710,way,Unnamed Yes,yes,"[{""lat"": 37.5081881, ""lon"": 22.3749113}, {""lat"": 37.508211, ""lon"": 22.3750433}, {""lat"": 37.5083386, ""lon"": 22.3750082}, {""lat"": 37.5083158, ""lon"": 22.3748762}, {""lat"": 37.5081881, ""lon"": 22.3749113}]"
1157619367,way,Unnamed Yes,yes,"[{""lat"": 37.5033818, ""lon"": 22.3746958}, {""lat"": 37.5034558, ""lon"": 22.3747498}, {""lat"": 37.5035066, ""lon"": 22.3746393}, {""lat"": 37.5033528, ""lon"": 22.3745271}, {""lat"": 37.503267, ""lon"": 22.374714}, {""lat"": 37.5033467, ""lon"": 22.3747721}, {""lat"": 37.5033818, ""lon"": 22.3746958}]"
1013523383,way,Unnamed Yes,yes,"[{""lat"": 37.5299261, ""lon"": 22.3709018}, {""lat"": 37.5297345, ""lon"": 22.370851}, {""lat"": 37.5296885, ""lon"": 22.3711272}, {""lat"": 37.5298801, ""lon"": 22.371178}, {""lat"": 37.5299261, ""lon"": 22.3709018}]"
1157618711,way,Unnamed Yes,yes,"[{""lat"": 37.5088569, ""lon"": 22.3751671}, {""lat"": 37.5089551, ""lon"": 22.3751502}, {""lat"": 37.5089379, ""lon"": 22.3749922}, {""lat"": 37.5088585, ""lon"": 22.3750059}, {""lat"": 37.508856, ""lon"": 22.3749822}, {""lat"": 37.5087808, ""lon"": 22.3749952}, {""lat"": 37.5088054, ""lon"": 22.3752216}, {""lat"": 37.5088618, ""lon"": 22.3752119}, {""lat"": 37.5088569, ""lon"": 22.3751671}]"
1157618712,way,Unnamed Yes,yes,"[{""lat"": 37.5086857, ""lon"": 22.3750314}, {""lat"": 37.5087191, ""lon"": 22.3752735}, {""lat"": 37.5087893, ""lon"": 22.3752581}, {""lat"": 37.5087559, ""lon"": 22.375016}, {""lat"": 37.5086857, ""lon"": 22.3750314}]"
1157618713,way,Unnamed Yes,yes,"[{""lat"": 37.5090605, ""lon"": 22.3743169}, {""lat"": 37.5091338, ""lon"": 22.3744153}, {""lat"": 37.5092339, ""lon"": 22.3742969}, {""lat"": 37.5091479, ""lon"": 22.3741814}, {""lat"": 37.5090806, ""lon"": 22.374261}, {""lat"": 37.5090934, ""lon"": 22.3742781}, {""lat"": 37.5090605, ""lon"": 22.3743169}]"
1157618714,way,Unnamed Yes,yes,"[{""lat"": 37.5095194, ""lon"": 22.3743379}, {""lat"": 37.5095119, ""lon"": 22.3738541}, {""lat"": 37.509502, ""lon"": 22.3738341}, {""lat"": 37.509458, ""lon"": 22.3738351}, {""lat"": 37.509162, ""lon"": 22.3740662}, {""lat"": 37.5091621, ""lon"": 22.3740733}, {""lat"": 37.5092609, ""lon"": 22.3742745}, {""lat"": 37.5093196, ""lon"": 22.3742731}, {""lat"": 37.5093645, ""lon"": 22.3742381}, {""lat"": 37.5093948, ""lon"": 22.3742373}, {""lat"": 37.5094098, ""lon"": 22.3742678}, {""lat"": 37.5094109, ""lon"": 22.3743406}, {""lat"": 37.5095194, ""lon"": 22.3743379}]"
1157618715,way,Unnamed Yes,yes,"[{""lat"": 37.5087491, ""lon"": 22.3718272}, {""lat"": 37.5087832, ""lon"": 22.3720756}, {""lat"": 37.5089072, ""lon"": 22.3720485}, {""lat"": 37.5088949, ""lon"": 22.371959}, {""lat"": 37.5089167, ""lon"": 22.3719543}, {""lat"": 37.5088949, ""lon"": 22.3717954}, {""lat"": 37.5087491, ""lon"": 22.3718272}]"
1157618716,way,Unnamed Yes,yes,"[{""lat"": 37.5063387, ""lon"": 22.3748148}, {""lat"": 37.5063946, ""lon"": 22.3749041}, {""lat"": 37.506497, ""lon"": 22.3748024}, {""lat"": 37.5064411, ""lon"": 22.3747131}, {""lat"": 37.5063387, ""lon"": 22.3748148}]"
1157618717,way,Unnamed Yes,yes,"[{""lat"": 37.5061677, ""lon"": 22.3752447}, {""lat"": 37.506309, ""lon"": 22.3750963}, {""lat"": 37.5062253, ""lon"": 22.3749696}, {""lat"": 37.5061387, ""lon"": 22.3750607}, {""lat"": 37.5061235, ""lon"": 22.3750377}, {""lat"": 37.5060689, ""lon"": 22.3750952}, {""lat"": 37.5061677, ""lon"": 22.3752447}]"
1157618698,way,Unnamed Yes,yes,"[{""lat"": 37.507914, ""lon"": 22.3768902}, {""lat"": 37.5078201, ""lon"": 22.3769003}, {""lat"": 37.5078247, ""lon"": 22.3769669}, {""lat"": 37.5077918, ""lon"": 22.3769705}, {""lat"": 37.5078076, ""lon"": 22.3772032}, {""lat"": 37.5079702, ""lon"": 22.3771856}, {""lat"": 37.507963, ""lon"": 22.3770791}, {""lat"": 37.5079271, ""lon"": 22.377083}, {""lat"": 37.507914, ""lon"": 22.3768902}]"
1013523382,way,Unnamed Yes,yes,"[{""lat"": 37.5302089, ""lon"": 22.3683675}, {""lat"": 37.5301233, ""lon"": 22.3683332}, {""lat"": 37.5300825, ""lon"": 22.3684952}, {""lat"": 37.5301681, ""lon"": 22.3685295}, {""lat"": 37.5302089, ""lon"": 22.3683675}]"
993513841,way,Unnamed Yes,yes,"[{""lat"": 37.5101067, ""lon"": 22.3872876}, {""lat"": 37.5096697, ""lon"": 22.3871449}, {""lat"": 37.5096164, ""lon"": 22.3874046}, {""lat"": 37.5100533, ""lon"": 22.3875473}, {""lat"": 37.5101067, ""lon"": 22.3872876}]"
1013519352,way,Unnamed Yes,yes,"[{""lat"": 37.5337289, ""lon"": 22.3716488}, {""lat"": 37.5336584, ""lon"": 22.3716495}, {""lat"": 37.5336587, ""lon"": 22.3716907}, {""lat"": 37.5337292, ""lon"": 22.3716899}, {""lat"": 37.5337289, ""lon"": 22.3716488}]"
628725135,way,Unnamed Yes,yes,"[{""lat"": 37.5256394, ""lon"": 22.4199122}, {""lat"": 37.5257342, ""lon"": 22.4198963}, {""lat"": 37.5257539, ""lon"": 22.4200828}, {""lat"": 37.525659, ""lon"": 22.4200987}, {""lat"": 37.5256394, ""lon"": 22.4199122}]"
628725139,way,Unnamed Yes,yes,"[{""lat"": 37.526918, ""lon"": 22.3768315}, {""lat"": 37.5269222, ""lon"": 22.3770138}, {""lat"": 37.5268295, ""lon"": 22.3770173}, {""lat"": 37.5268225, ""lon"": 22.3768368}, {""lat"": 37.526918, ""lon"": 22.3768315}]"
1271652619,way,Unnamed Yes,yes,"[{""lat"": 37.546647, ""lon"": 22.4186124}, {""lat"": 37.5466654, ""lon"": 22.4188072}, {""lat"": 37.5469051, ""lon"": 22.4187714}, {""lat"": 37.5468992, ""lon"": 22.4187093}, {""lat"": 37.5468537, ""lon"": 22.4187161}, {""lat"": 37.5468411, ""lon"": 22.4185833}, {""lat"": 37.546647, ""lon"": 22.4186124}]"
1223481399,way,Unnamed Yes,yes,"[{""lat"": 37.5094489, ""lon"": 22.3808721}, {""lat"": 37.5094503, ""lon"": 22.3809737}, {""lat"": 37.5093575, ""lon"": 22.3809756}, {""lat"": 37.5093544, ""lon"": 22.3807374}, {""lat"": 37.5094472, ""lon"": 22.3807355}, {""lat"": 37.5094489, ""lon"": 22.3808721}]"
1212410143,way,Unnamed Yes,yes,"[{""lat"": 37.5294015, ""lon"": 22.3752098}, {""lat"": 37.5293316, ""lon"": 22.3752092}, {""lat"": 37.5293307, ""lon"": 22.3753939}, {""lat"": 37.5294006, ""lon"": 22.3753944}, {""lat"": 37.5294015, ""lon"": 22.3752098}]"
1211294342,way,Unnamed Yes,yes,"[{""lat"": 37.4992273, ""lon"": 22.4150536}, {""lat"": 37.4992516, ""lon"": 22.4150475}, {""lat"": 37.4992779, ""lon"": 22.4150524}, {""lat"": 37.499309, ""lon"": 22.4150745}, {""lat"": 37.4993207, ""lon"": 22.4151075}, {""lat"": 37.4993275, ""lon"": 22.4151467}, {""lat"": 37.4992147, ""lon"": 22.4154592}, {""lat"": 37.4991836, ""lon"": 22.4154861}, {""lat"": 37.4991506, ""lon"": 22.4154861}, {""lat"": 37.4991301, ""lon"": 22.4154824}, {""lat"": 37.4991078, ""lon"": 22.4154543}, {""lat"": 37.4990922, ""lon"": 22.4154224}, {""lat"": 37.4988612, ""lon"": 22.4152981}, {""lat"": 37.4988349, ""lon"": 22.415363}, {""lat"": 37.4987688, ""lon"": 22.4153214}, {""lat"": 37.4987523, ""lon"": 22.4153802}, {""lat"": 37.4987523, ""lon"": 22.4154059}, {""lat"": 37.4987634, ""lon"": 22.415407}, {""lat"": 37.4987584, ""lon"": 22.415513}, {""lat"": 37.4987051, ""lon"": 22.415509}, {""lat"": 37.4987137, ""lon"": 22.4153562}, {""lat"": 37.4984795, ""lon"": 22.415236}, {""lat"": 37.4985043, ""lon"": 22.415163}, {""lat"": 37.4981596, ""lon"": 22.4149716}, {""lat"": 37.4981324, ""lon"": 22.4150483}, {""lat"": 37.4980651, ""lon"": 22.415014}, {""lat"": 37.4980508, ""lon"": 22.415051}, {""lat"": 37.4979628, ""lon"": 22.415005}, {""lat"": 37.4981446, ""lon"": 22.4145305}, {""lat"": 37.4981897, ""lon"": 22.4145558}, {""lat"": 37.4981796, ""lon"": 22.4145828}, {""lat"": 37.4988824, ""lon"": 22.4149806}, {""lat"": 37.4989232, ""lon"": 22.4148805}, {""lat"": 37.4992273, ""lon"": 22.4150536}]"
1190268421,way,Unnamed Yes,yes,"[{""lat"": 37.5107587, ""lon"": 22.3849134}, {""lat"": 37.510099, ""lon"": 22.3847302}, {""lat"": 37.5100709, ""lon"": 22.3848911}, {""lat"": 37.5107306, ""lon"": 22.3850741}, {""lat"": 37.5107587, ""lon"": 22.3849134}]"
1190268420,way,Unnamed Yes,yes,"[{""lat"": 37.5105335, ""lon"": 22.3843482}, {""lat"": 37.5109226, ""lon"": 22.3844496}, {""lat"": 37.510881, ""lon"": 22.3847031}, {""lat"": 37.5104919, ""lon"": 22.3846018}, {""lat"": 37.5105335, ""lon"": 22.3843482}]"
1190268417,way,Unnamed Yes,yes,"[{""lat"": 37.51096, ""lon"": 22.38396}, {""lat"": 37.5103421, ""lon"": 22.3837331}, {""lat"": 37.5102783, ""lon"": 22.3840093}, {""lat"": 37.5108962, ""lon"": 22.3842361}, {""lat"": 37.51096, ""lon"": 22.38396}]"
1157619414,way,Unnamed Yes,yes,"[{""lat"": 37.5030838, ""lon"": 22.3711955}, {""lat"": 37.5031674, ""lon"": 22.3712479}, {""lat"": 37.5032237, ""lon"": 22.371105}, {""lat"": 37.5031401, ""lon"": 22.3710526}, {""lat"": 37.5030838, ""lon"": 22.3711955}]"
824838856,way,Unnamed Yes,yes,"[{""lat"": 37.5537363, ""lon"": 22.4196517}, {""lat"": 37.5537629, ""lon"": 22.4198529}, {""lat"": 37.5536474, ""lon"": 22.4198772}, {""lat"": 37.5536208, ""lon"": 22.419676}, {""lat"": 37.5537363, ""lon"": 22.4196517}]"
628724582,way,Unnamed Yes,yes,"[{""lat"": 37.5137228, ""lon"": 22.4251383}, {""lat"": 37.5138535, ""lon"": 22.4251394}, {""lat"": 37.5138522, ""lon"": 22.4253807}, {""lat"": 37.5137215, ""lon"": 22.4253796}, {""lat"": 37.5137228, ""lon"": 22.4251383}]"
1157619413,way,Unnamed Yes,yes,"[{""lat"": 37.5031298, ""lon"": 22.3712715}, {""lat"": 37.5030428, ""lon"": 22.3712227}, {""lat"": 37.5029201, ""lon"": 22.3715695}, {""lat"": 37.5030462, ""lon"": 22.3716403}, {""lat"": 37.5030762, ""lon"": 22.3715553}, {""lat"": 37.503078, ""lon"": 22.3715563}, {""lat"": 37.5030954, ""lon"": 22.3715071}, {""lat"": 37.5031256, ""lon"": 22.371524}, {""lat"": 37.5031525, ""lon"": 22.3714479}, {""lat"": 37.5030815, ""lon"": 22.371408}, {""lat"": 37.5031298, ""lon"": 22.3712715}]"
1157619412,way,Unnamed Yes,yes,"[{""lat"": 37.5023147, ""lon"": 22.3724312}, {""lat"": 37.5023476, ""lon"": 22.3723176}, {""lat"": 37.5022668, ""lon"": 22.3722805}, {""lat"": 37.5022339, ""lon"": 22.3723942}, {""lat"": 37.5023147, ""lon"": 22.3724312}]"
920233328,way,Unnamed Yes,yes,"[{""lat"": 37.5050663, ""lon"": 22.3776227}, {""lat"": 37.5049991, ""lon"": 22.3776835}, {""lat"": 37.5050788, ""lon"": 22.3778233}, {""lat"": 37.505146, ""lon"": 22.3777625}, {""lat"": 37.5050663, ""lon"": 22.3776227}]"
920233329,way,Unnamed Yes,yes,"[{""lat"": 37.5052552, ""lon"": 22.3793817}, {""lat"": 37.5051662, ""lon"": 22.3794636}, {""lat"": 37.505253, ""lon"": 22.3796135}, {""lat"": 37.505342, ""lon"": 22.3795316}, {""lat"": 37.5052552, ""lon"": 22.3793817}]"
920233330,way,Unnamed Yes,yes,"[{""lat"": 37.504911, ""lon"": 22.3789353}, {""lat"": 37.504899, ""lon"": 22.378947}, {""lat"": 37.5048901, ""lon"": 22.3789326}, {""lat"": 37.5048765, ""lon"": 22.3789459}, {""lat"": 37.5049158, ""lon"": 22.3790101}, {""lat"": 37.5049415, ""lon"": 22.378985}, {""lat"": 37.504911, ""lon"": 22.3789353}]"
920233331,way,Unnamed Yes,yes,"[{""lat"": 37.5038268, ""lon"": 22.3775316}, {""lat"": 37.5037049, ""lon"": 22.3776768}, {""lat"": 37.5039557, ""lon"": 22.3780112}, {""lat"": 37.5040776, ""lon"": 22.3778661}, {""lat"": 37.5038268, ""lon"": 22.3775316}]"
920233332,way,Unnamed Yes,yes,"[{""lat"": 37.504482, ""lon"": 22.3776394}, {""lat"": 37.5044224, ""lon"": 22.3776946}, {""lat"": 37.5045164, ""lon"": 22.3778559}, {""lat"": 37.504576, ""lon"": 22.3778007}, {""lat"": 37.504482, ""lon"": 22.3776394}]"
920233333,way,Unnamed Yes,yes,"[{""lat"": 37.5043158, ""lon"": 22.3768006}, {""lat"": 37.5041564, ""lon"": 22.3769874}, {""lat"": 37.5041765, ""lon"": 22.3770148}, {""lat"": 37.5042291, ""lon"": 22.3769531}, {""lat"": 37.5042368, ""lon"": 22.3769635}, {""lat"": 37.5043436, ""lon"": 22.3768384}, {""lat"": 37.5043158, ""lon"": 22.3768006}]"
920233334,way,Unnamed Yes,yes,"[{""lat"": 37.5060107, ""lon"": 22.3801453}, {""lat"": 37.5058321, ""lon"": 22.3803243}, {""lat"": 37.5059773, ""lon"": 22.3805544}, {""lat"": 37.5060077, ""lon"": 22.380524}, {""lat"": 37.5060415, ""lon"": 22.3805776}, {""lat"": 37.5061897, ""lon"": 22.3804291}, {""lat"": 37.5060107, ""lon"": 22.3801453}]"
920233335,way,Unnamed Yes,yes,"[{""lat"": 37.5052764, ""lon"": 22.3786587}, {""lat"": 37.5052158, ""lon"": 22.3787131}, {""lat"": 37.5054717, ""lon"": 22.3791658}, {""lat"": 37.5055323, ""lon"": 22.3791114}, {""lat"": 37.5052764, ""lon"": 22.3786587}]"
920233336,way,Unnamed Yes,yes,"[{""lat"": 37.506663, ""lon"": 22.3804797}, {""lat"": 37.506617, ""lon"": 22.3805198}, {""lat"": 37.5066697, ""lon"": 22.3806156}, {""lat"": 37.5067156, ""lon"": 22.3805755}, {""lat"": 37.506663, ""lon"": 22.3804797}]"
920233338,way,Unnamed Yes,yes,"[{""lat"": 37.5057861, ""lon"": 22.3788878}, {""lat"": 37.5057472, ""lon"": 22.3789179}, {""lat"": 37.5057712, ""lon"": 22.3789671}, {""lat"": 37.5058101, ""lon"": 22.3789369}, {""lat"": 37.5057861, ""lon"": 22.3788878}]"
911236021,way,Unnamed Yes,yes,"[{""lat"": 37.5180224, ""lon"": 22.3519646}, {""lat"": 37.5178768, ""lon"": 22.3520043}, {""lat"": 37.5178947, ""lon"": 22.3521137}, {""lat"": 37.5180394, ""lon"": 22.3520708}, {""lat"": 37.5180224, ""lon"": 22.3519646}]"
1157619397,way,Unnamed Yes,yes,"[{""lat"": 37.5041046, ""lon"": 22.3722787}, {""lat"": 37.5040495, ""lon"": 22.3724892}, {""lat"": 37.5041655, ""lon"": 22.3725374}, {""lat"": 37.5042035, ""lon"": 22.3723923}, {""lat"": 37.5041796, ""lon"": 22.3723823}, {""lat"": 37.5041967, ""lon"": 22.372317}, {""lat"": 37.5041046, ""lon"": 22.3722787}]"
1360081797,way,Unnamed Yes,yes,"[{""lat"": 37.5090499, ""lon"": 22.3795029}, {""lat"": 37.5088191, ""lon"": 22.3794967}, {""lat"": 37.5088164, ""lon"": 22.3796562}, {""lat"": 37.5090472, ""lon"": 22.3796624}, {""lat"": 37.5090499, ""lon"": 22.3795029}]"
1360084410,way,Unnamed Yes,yes,"[{""lat"": 37.5123371, ""lon"": 22.3631448}, {""lat"": 37.5119108, ""lon"": 22.363441}, {""lat"": 37.5119421, ""lon"": 22.3635126}, {""lat"": 37.5119639, ""lon"": 22.3634974}, {""lat"": 37.5119852, ""lon"": 22.3635461}, {""lat"": 37.5123896, ""lon"": 22.3632649}, {""lat"": 37.5123371, ""lon"": 22.3631448}]"
1360086446,way,Unnamed Yes,yes,"[{""lat"": 37.5115654, ""lon"": 22.3620712}, {""lat"": 37.5115024, ""lon"": 22.3620669}, {""lat"": 37.5114963, ""lon"": 22.3622119}, {""lat"": 37.5115593, ""lon"": 22.3622161}, {""lat"": 37.5115654, ""lon"": 22.3620712}]"
243466962,way,Unnamed Yes,yes,"[{""lat"": 37.5020089, ""lon"": 22.3878463}, {""lat"": 37.5022816, ""lon"": 22.3875619}, {""lat"": 37.5023753, ""lon"": 22.3877112}, {""lat"": 37.5020075, ""lon"": 22.3881009}, {""lat"": 37.5019746, ""lon"": 22.3880478}, {""lat"": 37.5020089, ""lon"": 22.3878463}]"
243466968,way,Unnamed Yes,yes,"[{""lat"": 37.5031047, ""lon"": 22.3885077}, {""lat"": 37.5028947, ""lon"": 22.3881989}, {""lat"": 37.502842, ""lon"": 22.3882563}, {""lat"": 37.503049, ""lon"": 22.3885662}, {""lat"": 37.5031047, ""lon"": 22.3885077}]"
243466970,way,Unnamed Yes,yes,"[{""lat"": 37.5025991, ""lon"": 22.3893047}, {""lat"": 37.5025151, ""lon"": 22.3893609}, {""lat"": 37.5024401, ""lon"": 22.3894246}, {""lat"": 37.5022739, ""lon"": 22.3890955}, {""lat"": 37.502081, ""lon"": 22.3887799}, {""lat"": 37.5019562, ""lon"": 22.3885847}, {""lat"": 37.5018758, ""lon"": 22.3884473}, {""lat"": 37.5019047, ""lon"": 22.3883647}, {""lat"": 37.5019373, ""lon"": 22.3884103}, {""lat"": 37.5019743, ""lon"": 22.3883704}, {""lat"": 37.5025991, ""lon"": 22.3893047}]"
1360084413,way,Unnamed Yes,yes,"[{""lat"": 37.5119317, ""lon"": 22.3640328}, {""lat"": 37.5118928, ""lon"": 22.3640668}, {""lat"": 37.511925, ""lon"": 22.3641251}, {""lat"": 37.5119638, ""lon"": 22.3640912}, {""lat"": 37.5119317, ""lon"": 22.3640328}]"
377094587,way,Unnamed Yes,yes,"[{""lat"": 37.5079662, ""lon"": 22.3704472}, {""lat"": 37.5079431, ""lon"": 22.3704879}, {""lat"": 37.5079065, ""lon"": 22.3704549}, {""lat"": 37.5079296, ""lon"": 22.3704142}, {""lat"": 37.5079662, ""lon"": 22.3704472}]"
377094680,way,Unnamed Yes,yes,"[{""lat"": 37.5076916, ""lon"": 22.3702046}, {""lat"": 37.5076682, ""lon"": 22.3702448}, {""lat"": 37.5076314, ""lon"": 22.3702144}, {""lat"": 37.5076533, ""lon"": 22.3701724}, {""lat"": 37.5076916, ""lon"": 22.3702046}]"
1360084412,way,Unnamed Yes,yes,"[{""lat"": 37.5123089, ""lon"": 22.3634095}, {""lat"": 37.5122272, ""lon"": 22.3634583}, {""lat"": 37.5123221, ""lon"": 22.363671}, {""lat"": 37.5123559, ""lon"": 22.3636443}, {""lat"": 37.5123711, ""lon"": 22.3636748}, {""lat"": 37.5124034, ""lon"": 22.3636483}, {""lat"": 37.5123898, ""lon"": 22.3636177}, {""lat"": 37.5124222, ""lon"": 22.3635923}, {""lat"": 37.5123418, ""lon"": 22.3634192}, {""lat"": 37.5123186, ""lon"": 22.3634325}, {""lat"": 37.5123089, ""lon"": 22.3634095}]"
441855106,way,Unnamed Yes,yes,"[{""lat"": 37.506566, ""lon"": 22.4496679}, {""lat"": 37.506359, ""lon"": 22.4497061}, {""lat"": 37.5064124, ""lon"": 22.4501654}, {""lat"": 37.5066193, ""lon"": 22.4501272}, {""lat"": 37.506566, ""lon"": 22.4496679}]"
1360084411,way,Unnamed Yes,yes,"[{""lat"": 37.5121366, ""lon"": 22.363474}, {""lat"": 37.5119869, ""lon"": 22.3635669}, {""lat"": 37.5119621, ""lon"": 22.3635108}, {""lat"": 37.5118957, ""lon"": 22.3635568}, {""lat"": 37.5119095, ""lon"": 22.3636535}, {""lat"": 37.5119424, ""lon"": 22.3637428}, {""lat"": 37.5121855, ""lon"": 22.3635973}, {""lat"": 37.5121366, ""lon"": 22.363474}]"
549371985,way,Unnamed Yes,yes,"[{""lat"": 37.5551405, ""lon"": 22.3922498}, {""lat"": 37.5552801, ""lon"": 22.392328}, {""lat"": 37.5552005, ""lon"": 22.3925539}, {""lat"": 37.5550609, ""lon"": 22.3924757}, {""lat"": 37.5551405, ""lon"": 22.3922498}]"
1360081799,way,Unnamed Yes,yes,"[{""lat"": 37.5092061, ""lon"": 22.38034}, {""lat"": 37.5091441, ""lon"": 22.3803294}, {""lat"": 37.5091273, ""lon"": 22.3804855}, {""lat"": 37.5091894, ""lon"": 22.3804961}, {""lat"": 37.5092061, ""lon"": 22.38034}]"
549423413,way,Unnamed Yes,yes,"[{""lat"": 37.4981805, ""lon"": 22.3868944}, {""lat"": 37.4979373, ""lon"": 22.3865626}, {""lat"": 37.4978359, ""lon"": 22.3866807}, {""lat"": 37.4980791, ""lon"": 22.3870125}, {""lat"": 37.4981805, ""lon"": 22.3868944}]"
549650163,way,Unnamed Yes,yes,"[{""lat"": 37.4996816, ""lon"": 22.3787089}, {""lat"": 37.4994653, ""lon"": 22.3787428}, {""lat"": 37.499523, ""lon"": 22.3793278}, {""lat"": 37.4997393, ""lon"": 22.3792939}, {""lat"": 37.4996816, ""lon"": 22.3787089}]"
549650164,way,Unnamed Yes,yes,"[{""lat"": 37.500831, ""lon"": 22.3776457}, {""lat"": 37.5008073, ""lon"": 22.3775757}, {""lat"": 37.5006793, ""lon"": 22.3776444}, {""lat"": 37.5007029, ""lon"": 22.3777144}, {""lat"": 37.500831, ""lon"": 22.3776457}]"
549650619,way,Unnamed Yes,yes,"[{""lat"": 37.4993155, ""lon"": 22.3774264}, {""lat"": 37.4993109, ""lon"": 22.377396}, {""lat"": 37.4991387, ""lon"": 22.3774375}, {""lat"": 37.4991688, ""lon"": 22.3776355}, {""lat"": 37.4993409, ""lon"": 22.377594}, {""lat"": 37.4993379, ""lon"": 22.3775739}, {""lat"": 37.4993155, ""lon"": 22.3774264}]"
549650620,way,Unnamed Yes,yes,"[{""lat"": 37.4995478, ""lon"": 22.3773704}, {""lat"": 37.4993155, ""lon"": 22.3774264}, {""lat"": 37.4993379, ""lon"": 22.3775739}, {""lat"": 37.4995702, ""lon"": 22.3775179}, {""lat"": 37.4995478, ""lon"": 22.3773704}]"
549650621,way,Unnamed Yes,yes,"[{""lat"": 37.4996563, ""lon"": 22.3772997}, {""lat"": 37.4995413, ""lon"": 22.3773274}, {""lat"": 37.4995478, ""lon"": 22.3773704}, {""lat"": 37.4995702, ""lon"": 22.3775179}, {""lat"": 37.4996021, ""lon"": 22.3777282}, {""lat"": 37.4997171, ""lon"": 22.3777004}, {""lat"": 37.4996563, ""lon"": 22.3772997}]"
549650622,way,Unnamed Yes,yes,"[{""lat"": 37.4992582, ""lon"": 22.3779516}, {""lat"": 37.4991432, ""lon"": 22.3779794}, {""lat"": 37.4991685, ""lon"": 22.3781461}, {""lat"": 37.4992835, ""lon"": 22.3781184}, {""lat"": 37.4992582, ""lon"": 22.3779516}]"
